ProviderNumber varchar(255),HospitalName varchar(255),Address1 varchar(255),Address2 varchar(255),Address3 varchar(255),City varchar(255),State varchar(255),ZIPCode varchar(255),CountryName varchar(255),PhoneNumber varchar(255),HospitalType varchar(255),HospitalOwner varchar(255),EmergencyService varchar(255),Condition varchar(255),MeasureCode varchar(255),MeasureName varchar(255),Score varchar(255),Sample varchar(255),StateAvg varchar(255)
50150,SIERRA NEVADA MEMORIAL HOSPITAL,155 GLASSON WAY,,,GRASS VALLEY,CA,95945,NEVADA,5302746000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,99%,299 patients,CA_SCIP-INF-2
40088,MEDICAL CENTER SOUTH ARKANSAS,700 WEST GROVE STREET,,,EL DORADO,AR,71731typo,UNION,8708632000,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-INF-1typo,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,99%,467 patients,AR_SCIP-INF-1
50149,CALIFORNIA HOSPITAL MEDICAL CENTER LA,1401 SOUTH GRAND AVENUE,,,LOS ANGELES,CA,90015,LOS ANGELES,2137482411typo,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,100%,420 patients,CA_HF-1
50063,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,1300 N VERMONT AVE,,,LOS ANGELES,CA,90028,LOS ANGELES,2134133000,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,96%,195 patients,CA_SCIP-INF-1
50136,PETALUMA VALLEY HOSPITAL,400 N MCDOWELL BLVD,,,PETALUMA,CA,94954,SONOMA,7077782631,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-5Ctypo,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,99%,90 patients,CA_PN-5C
50056,ANTELOPE VALLEY HOSPITAL MED CENTER,1600 W AVE J,,,LANCASTER,CA,93534,LOS ANGELES,6619495501,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,95%,471 patients,CA_HF-2
10138,HILL HOSPITAL OF SUMTER COUNTY,751 DERBY DRIVE,,,YORK,AL,36925,SUMTER,2053925263,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,,AL_SCIP-VTE-1
40091,MEDICAL PARK HOSPITAL,2001 SOUTH MAIN STREET,,,HOPEtypo,AR,71801,HEMPSTEAD,8707772323,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-INF-2typo,surgery patients who were given the  right kind  of antibiotic to help prevent infection,100%,4 patients,AR_SCIP-INF-2
30016,CASA GRANDE REGIONAL MEDICAL CENTER,1800 EAST FLORENCE BOULEVARD,,,CASA GRANDE,AZ,85222typo,PINAL,5203816453,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,92%,350 patients,AZ_SCIP-INF-1
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,,,WINFIELD,AL,35594,MARION,2054877736,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-VTE-1typo,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,95%,58 patients,AL_SCIP-VTE-1
01014F,BIRMINGHAM VA MEDICAL CENTER,700 SOUTH 19TH STREET,,,BIRMINGHAM,AL,35233,JEFFERSON,2059334515,Acute Care - VA Medical Center,Government Federal,No,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,99%,163 patients,AL_HF-2
10099,D W MCMILLAN MEMORIAL HOSPITAL,1301 BELLEVILLE AVENUE,,,BREWTON,AL,36426,ESCAMBIA,2518678061,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),100%,79 patients,AL_SCIP-INF-3
50169,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,12401 E WASHINGTON BLVD,,,WHITTIER,CA,90602,LOS ANGELES,5266980811,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,85%,178 patients,CA_SCIP-VTE-1
10050,ST VINCENTS BLOUNT,150 GILBREATH DRIVE,,,ONEONTA,ALtypo,35121,BLOUNT,2052743000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,43%,7 patients,AL_HF-4
30073,TUBA CITY REGIONAL HEALTH CARE CORPORATION,PO BOX 600,,,TUBA CITY,AZ,86045,COCONINO,9282832501,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Preventiontypo,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,100%,12 patients,AZ_SCIP-CARD-2
10050,ST VINCENTS BLOUNT,150 GILBREATH DRIVE,,,ONEONTA,AL,35121,BLOUNT,2052743000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,64%,55 patients,AL_PN-7
10150,L V STABLER MEMORIAL HOSPITAL,29 L V STABLER DRIVE,,,GREENVILLE,AL,36037typo,BUTLER,3343822200,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,100%,20 patients,AL_HF-4
10126,TROY REGIONAL MEDICAL CENTER,1330 HIGHWAY 231 SOUTH,,,TROY,AL,36081,PIKE,3346705000,Acute Care Hospitals,Proprietary,No,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),75%,20 patients,AL_HF-3
30006,TUCSON MEDICAL CENTER,5301 EAST GRANT ROAD,,,TUCSON,AZ,85712,PIMA,5203275461,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)typo,97%,91 patients,AZ_PN-6
10149,BAPTIST MEDICAL CENTER EAST,400 TAYLOR ROAD,,,MONTGOMERY,AL,36117,MONTGOMERY,3342448330,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor)typo,100%,248 patients,AL_SCIP-INF-6
10091,GROVE HILL MEMORIAL HOSPITAL,295 JACKSON HWY S,,,GROVE HILLtypo,AL,36451,CLARKE,2512753191,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,88%,8 patients,AL_SCIP-VTE-1
50136,PETALUMA VALLEY HOSPITAL,400 N MCDOWELL BLVD,,,PETALUMA,CA,94954,SONOMA,7077782631,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,99%,85 patients,CA_SCIP-INF-2
10100,THOMAS HOSPITAL,750 MORPHY AVENUE,,,FAIRHOPE,AL,36532,BALDWIN,2519282375,Acute Care Hospitals,Government - Hospital District or Authority,No,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),100%,62 patients,AL_HF-3
41312,BAPTIST HEALTH MED CTR HEBER SPINGS,1800 BYPASS ROAD,,,HEBER SPRINGStypo,AR,72543,CLEBURNE,5018873000,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,92%,12 patients,AR_HF-1
50104,SAINT FRANCIS MEDICAL CENTER,3630 EAST IMPERIAL HIGHWAY,,,LYNWOOD,CA,90262,LOS ANGELES,3109008900,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,91%,111 patients,CA_PN-7
10152,INFIRMARY WEST,5600 GIRBY RD,,,MOBILE,AL,36693,MOBILE,2516605236,Acute Care Hospitals,Government - State,No,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,100%,8 patients,AL_AMI-1
50124,VERDUGO HILLS HOSPITAL,1812 VERDUGO BLVD,,,GLENDALE,CA,91209,LOS ANGELES,8187907100,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrivaltypo,,0 patients,CA_AMI-8A
40055,SPARKS REGIONAL MEDICAL CENTER,1311 SOUTH I STREET,,,FORT SMITH,AR,72901typo,SEBASTIAN,5014414000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-1typo,Heart Failure Patients Given Discharge Instructions,88%,225 patients,AR_HF-1typo
10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,,,FORT PAYNE,AL,35968,DE KALB,2568453150,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,97%,69 patients,AL_PN-2
04010F,VA CENTRAL AR. VETERANS HEALTHCARE SYSTEM LR,4300 WEST SEVENTH STREET,,,LITTLE ROCK,AR,72205,PULASKI,5012571000,Acute Care - VA Medical Center,Government Federal,No,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,95%,147 patients,AR_SCIP-CARD-2
31301,BENSON HOSPITAL,450 SOUTH OCOTILLO STREET,,,BENSON,AZ,85602,COCHISE,5205862261,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,,,AZ_AMI-2
41313,OZARK HEALTH,2500 HIGHWAY 65 SOUTH,,,CLINTON,AR,72031,VAN BUREN,5017457004,Critical Access Hospitals,Government - Local,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,,,AR_AMI-8A
50047,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP,2333 BUCHANAN STREET,,,SAN FRANCISCO,CA,94115,SAN FRANCISCO,4156006000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor),97%,701 patients,CA_SCIP-INF-6
30038,SCOTTSDALE HEALTHCARE-OSBORN MEDICAL CENTER,7400 EAST OSBORN ROAD,,,SCOTTSDALE,AZ,85251,MARICOPA,4808824000,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-7typo,Pneumonia Patients Assessed and Given Influenza Vaccination,74%,94 patients,AZ_PN-7
04009F,FAYETTEVILLE AR VA MEDICAL CENTER,1100 N. COLLEGE AVENUE,,,FAYETTEVILLE,ARtypo,72703,WASHINGTON,4794445058,Acute Care - VA Medical Center,Government Federal,No,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,,AR_SCIP-INF-4
50191,ST MARY MEDICAL CENTER,1050 LINDEN AVE,,,LONG BEACHtypo,CA,90813,LOS ANGELES,5624919000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,100%,121 patients,CA_PN-2
10095,HALE COUNTY HOSPITAL,508 GREEN STREET,,,GREENSBORO,AL,36744,HALE,3346243024,Acute Care Hospitals,Voluntary non-profit - Other,No,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,,AL_SCIP-VTE-1
50110,LOMPOC VALLEY MEDICAL CENTER,508 E HICKORY AVE,,,LOMPOC,CA,93436,SANTA BARBARA,8057373300,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,79%,63 patients,CA_SCIP-VTE-2
50179,EMANUEL MEDICAL CENTER INC,825 DELBON AVE,,,TURLOCK,CAtypo,95382,STANISLAUS,2096674200,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,98%,298 patients,CA_SCIP-INF-2typo
05025F,FRESNO VA MEDICAL CENTER (VA CENTRAL CALIFOR,2615 E. CLINTON AVENUE,,,FRESNO,CA,93703,FRESNO,5592285338,Acute Care - VA Medical Center,Government Federal,No,Surgical Infection Prevention,SCIP-INF-4typo,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,,CA_SCIP-INF-4
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,,,WINFIELD,AL,35594,MARION,2054877736,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,100%,59 patients,AL_HF-2
50046,OJAI VALLEY COMMUNITY HOSPITAL,1306 MARICOPA HWY,,,OJAI,CA,93023,VENTURA,8056402280,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,76%,21 patients,CA_SCIP-VTE-1
20018,YUKON KUSKOKWIM DELTA REG HOSPITAL,PO BOX 287,,,BETHEL,AK,99559,BETHEL,9075436300,Acute Care Hospitals,Government - Federal,No,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,,,AK_AMI-2
50122,DAMERON HOSPITAL,525 WEST ACACIA STREET,,,STOCKTON,CA,95203,SAN JOAQUIN,2099445550,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),95%,103 patients,CA_PN-6
41314,DE WITT HOSPITAL & NURSING HOME; INC,1641 WHITEHEAD DRIVE,,,DE WITT,AR,72042,ARKANSAS,8709463571typo,Critical Access Hospitals,Voluntary non-profit - Private,No,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,,,AR_AMI-1
10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,,,FLORENCE,AL,35631typo,LAUDERDALE,2567688400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Failuretypo,HF-1,Heart Failure Patients Given Discharge Instructions,79%,217 patients,AL_HF-1
10025,G H LANIER MEMORIAL HOSPITAL,4800 48TH ST,,,VALLEY,ALtypo,36854,CHAMBERS,3347561400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,90%,10 patients,AL_AMI-2
10018,CALLAHAN EYE FOUNDATION HOSPITAL,1720 UNIVERSITY BLVD,,,BIRMINGHAM,AL,35233typo,JEFFERSON,2053258100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,,,AL_SCIP-VTE-2
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,,,PRATTVILLE,ALtypo,36067,AUTAUGA,3343614267,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,8%,12 patients,AL_SCIP-VTE-1
50014,SUTTER AMADOR HOSPITAL,200 MISSION BLVD,,,JACKSON,CA,95642,AMADOR,2092237500,Acute Care Hospitals,Government - Local,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,89%,62 patients,CA_PN-2
40015,MENA MEDICAL CENTER,311 NORTH MORROW STREET,,,MENA,AR,71953,POLK,4793946100,Acute Care Hospitals,Government - Local,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,92%,12 patients,AR_AMI-2
50056,ANTELOPE VALLEY HOSPITAL MED CENTER,1600 W AVE J,,,LANCASTER,CA,93534,LOS ANGELES,6619495501,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Failuretypo,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,100%,122 patients,CA_HF-4
31313,CARONDELET HOLY CROSS HOSPITAL,1171 WEST TARGET RANGE ROAD,,,NOGALES,AZ,85621,SANTA CRUZ,5202853000,Critical Access Hospitals,Voluntary non-profit - Private,No,Heart Attacktypo,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,,0 patients,AZ_AMI-7A
50113,SAN MATEO MEDICAL CENTER,222 W 39TH AVE,,,SAN MATEO,CA,94403,SAN MATEO,6505732222,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,100%,129 patients,CA_HF-2
20012,FAIRBANKS MEMORIAL HOSPITAL,1650 COWLES STREET,,,FAIRBANKS,AK,99701,FAIRBANKS NORTH STAR,9074528181,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),97%,33 patients,AK_HF-3
50099,SAN ANTONIO COMMUNITY HOSPITAL,999 SAN BERNARDINO RD,,,UPLAND,CA,91786,SAN BERNARDINO,7149852811,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),88%,600 patients,CA_SCIP-INF-3
50026,GROSSMONT HOSPITAL,5555 GROSSMONT CENTER DRIVE BOX 58,,,LA MESA,CA,91942,SAN DIEGO,6194650711,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Preventiontypo,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,98%,851 patients,CA_SCIP-INF-2
40022,NW ARKANSAS HOSPITALS; LLC,609 WEST MAPLE AVENUE,,,SPRINGDALE,AR,72764,WASHINGTON,4797515711,Acute Care Hospitals,Proprietary,No,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,89%,172 patients,AR_PN-7
30105,BANNER HEART HOSPITAL,6750 EAST BAYWOOD AVENUE,,,MESA,AZ,85206,MARICOPA,4808545050,Acute Care Hospitals,Government - Local,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)typo,90%,157 patients,AZ_SCIP-INF-3
10059,LAWRENCE MEDICAL CENTER,202 HOSPITAL STREET,,,MOULTON,AL,35650,LAWRENCE,2569742200,Acute Care Hospitals,Government - Hospital District or Authority,No,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,94%,82 patients,AL_PN-2
10015,SOUTHWEST ALABAMA MEDICAL CENTER,33700 HIGHWAY 43,,,THOMASVILLE,AL,36784,CLARKE,3346366221,Acute Care Hospitals,Government - Federal,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,,0 patients,AL_AMI-2
31300,WICKENBURG COMMUNITY HOSPITAL,520 ROSE LANE,,,WICKENBURG,AZ,85390,MARICOPA,9286845421,Critical Access Hospitals,Voluntary non-profit - Private,No,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,19%,31 patients,AZ_PN-2
10139,BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CENTER DRIVE,,,BIRMINGHAM,AL,35209,JEFFERSON,2058771000,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,98%,123 patients,AL_SCIP-CARD-2
50228,SAN FRANCISCO GENERAL HOSPITAL,1001 POTRERO AVENUE,,,SAN FRANCISCO,CA,94110,SAN FRANCISCO,4152068000,Acute Care Hospitals,Government - Local,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgerytypo,,0 patients,CA_SCIP-INF-4
50111,TEMPLE COMMUNITY HOSPITAL,235 N HOOVER ST,,,LOS ANGELEStypo,CA,90004,LOS ANGELES,2133827252,Acute Care Hospitals,Proprietary,No,Pneumoniatypo,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,89%,18 patients,CA_PN-5C
21305,WRANGELL MEDICAL CENTER,310 BENNETT STREET PO BOX 1081,,,WRANGELL,AK,99929,WRANGELL PETERSBURG,9078747000,Critical Access Hospitals,Government - Local,No,Surgical Infection Preventiontypo,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,,,AK_SCIP-VTE-2
40072,BAPTIST HEALTH MEDICAL CENTER-STUTTGART,1703 NORTH BUERKLE ROAD,,,STUTTGART,AR,72160,ARKANSAS,8706733511,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Dischargetypo,86%,7 patients,AR_AMI-2
10110,BULLOCK COUNTY HOSPITAL,102 WEST CONECUH AVENUE,,,UNION SPRINGS,AL,36089,BULLOCK,3347382140,Acute Care Hospitals,Government - Federal,No,Surgical Infection Prevention,SCIP-INF-6typo,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor),,,AL_SCIP-INF-6
